DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,15q23,15,69699078,,DRAIC,,,ENSG00000245750,,,rs8026898-A,rs8026898,0,8026898,non_coding_transcript_exon_variant,0,0.2853,3.00E-22,21.52287875,,1.1590492,[1.12502870111704-1.19409843454525],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,6q27,6,167127770,,CCR6,,,ENSG00000112486,,,rs3093017-G,rs3093017,0,3093017,intron_variant,0,0.5775,2.00E-21,20.69897,,0.87371594,[0.849734366294986-0.89837427391026],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,19p13.2,19,10352442,,TYK2,,,ENSG00000105397,,,rs34536443-C,rs34536443,0,34536443,missense_variant,0,0.0288,3.00E-18,17.52287875,,0.63820225,[0.576927802932122-0.705984599973015],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,2p16.1,2,60870448,,LINC01185,,,ENSG00000228414,,,rs55963299-G,rs55963299,0,55963299,intron_variant,0,0.3618,4.00E-17,16.39794001,,1.1253567,[1.09489722916109-1.15666341700802],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,10q21.2,10,62041271,,ARID5B,,,ENSG00000150347,,,rs7902146-T,rs7902146,0,7902146,intron_variant,0,0.7187,8.00E-16,15.09691001,,0.87275535,[0.844320268482026-0.902148075685931],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,2q11.2,2,100144643,,AFF3,,,ENSG00000144218,,,rs12712065-G,rs12712065,0,12712065,intron_variant,0,0.5089,6.00E-15,14.22184875,,0.89807653,[0.874111354990296-0.922698733488344],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,2q32.2,2,191079016,,STAT4,,,ENSG00000138378,,,rs11889341-T,rs11889341,0,11889341,intron_variant,0,0.2286,6.00E-15,14.22184875,,1.1341687,[1.09872298584182-1.17075801670065],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,13q14.11,13,39781776,,COG6,,,ENSG00000133103,,,rs9532434-C,rs9532434,0,9532434,intron_variant,0,0.6571,7.00E-15,14.15490196,,1.1254692,[1.09243434211932-1.15950298554423],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,1p36.32,1,2552522,,"TNFRSF14-AS1, TNFRSF14-AS1",,,"ENSG00000281197, ENSG00000238164",,,rs2258734-A,rs2258734,0,2258734,non_coding_transcript_exon_variant,0,0.3141,1.00E-14,14,,0.88196754,[0.854403754435505-0.910420604551279],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,2p14,2,65371773,,SPRED2,,,ENSG00000198369,,,rs74313386-GA,rs74313386,0,74313386,intron_variant,0,0.338,3.00E-14,13.52287875,,0.89440197,[0.8690005936523439-0.92054579498476],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,9p13.3,9,34710263,,CCL21 - FAM205A,ENSG00000137077,ENSG00000205108,,127,12790,rs2812378-A,rs2812378,0,2812378,intron_variant,1,0.6839,5.00E-14,13.30103,,0.8946703,[0.869090977543873-0.92100249563526],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,6q25.3,6,159082054,,TAGAP-AS1,,,ENSG00000271913,,,rs2485362-G,rs2485362,0,2485362,intron_variant,0,0.6491,1.00E-13,13,,1.1159432,[1.0840375395823-1.14878799241384],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,15q14,15,38555158,,RASGRP1,,,ENSG00000172575,,,rs6495979-T,rs6495979,0,6495979,intron_variant,0,0.2515,2.00E-13,12.69897,,1.1210884,[1.08732936056217-1.15589558081866],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,20q13.12,20,46118343,,CD40,,,ENSG00000101017,,,rs1883832-C,rs1883832,0,1883832,5_prime_UTR_variant,0,0.7406,3.00E-13,12.52287875,,1.1256943,[1.09051338792266-1.16201017697981],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,10p15.1,10,6058762,,IL2RA,,,ENSG00000134460,,,rs3134883-A,rs3134883,0,3134883,intron_variant,0,0.2932,3.00E-13,12.52287875,,1.1152738,[1.08296271534855-1.14854906108717],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,1p34.3,1,38156596,,LINC02786 - LINC01343,ENSG00000284623,ENSG00000237290,,16003,52438,rs7540342-C,rs7540342,0,7540342,intron_variant,1,0.2346,4.00E-13,12.39794001,,0.88692045,[0.85869678465435-0.916071743977932],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,1p13.1,1,116738074,,GAPDHP64 - NEFHP1,ENSG00000231072,ENSG00000223489,,23239,1907,rs798000-T,rs798000,0,798000,downstream_gene_variant,1,0.6779,4.00E-13,12.39794001,,0.888163,[0.860068355850228-0.917175361903615],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,7q32.1,7,128936032,,KCP - IRF5,ENSG00000135253,ENSG00000128604,,25313,1425,rs3757387-C,rs3757387,0,3757387,upstream_gene_variant,1,0.4543,5.00E-13,12.30103,,1.108824,[1.07817793053459-1.14034116477223],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,11q23.3,11,118810370,,DDX6 - SETP16,ENSG00000110367,ENSG00000254621,,19206,23476,rs73005423-G,rs73005423,0,73005423,intergenic_variant,1,0.1998,5.00E-12,11.30103,,0.88523686,[0.855220998106016-0.91630625206348],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,22q13.1,22,39351775,,SYNGR1,,,ENSG00000100321,,,rs2069235-A,rs2069235,0,2069235,intron_variant,0,0.2992,7.00E-12,11.15490196,,1.1104885,[1.0776821215535-1.14429353772352],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,10p14,10,8073399,,GATA3,,,ENSG00000107485,,,rs10905284-A,rs10905284,0,10905284,intron_variant,0,0.5746,5.00E-11,10.30103,,0.8979867,[0.869581333217773-0.927319984014766],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,16p13.13,16,11704902,,TXNDC11,,,ENSG00000153066,,,rs4584833-T,rs4584833,0,4584833,intron_variant,0,0.5785,1.00E-10,10,,1.099329,[1.0681076479585-1.13146298299609],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,16q24.1,16,85982795,,LINC02132 - LINC01082,ENSG00000268804,ENSG00000269186,,46572,213159,rs9927316-G,rs9927316,0,9927316,intron_variant,1,0.2396,1.00E-10,10,,1.1209763,[1.08275491175606-1.16054690347676],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,12q24.12,12,111446804,,"ATXN2, SH2B3",,,"ENSG00000204842, ENSG00000111252",,,rs3184504-C,rs3184504,0,3184504,missense_variant,0,0.5358,4.00E-08,7.397940009,,0.9234857,[0.897786058402718-0.949920940266569],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,16p11.2,16,30787368,,ZNF629 - Metazoa_SRP,ENSG00000102870,ENSG00000273725,,163,28662,rs34480360-A,rs34480360,0,34480360,upstream_gene_variant,1,0.2972,4.00E-08,7.397940009,,1.0899153,[1.05709498095259-1.12375464261992],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,1p22.1,1,92474854,,GFI1,,,ENSG00000162676,,,rs41313373-T,rs41313373,0,41313373,3_prime_UTR_variant,0,0.1441,4.00E-08,7.397940009,,1.12064,[1.07608423664488-1.16704073038264],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,4q27,4,122122507,,RN7SL335P - KIAA1109,ENSG00000241037,ENSG00000138688,,34696,29824,rs6814280-G,rs6814280,0,6814280,intergenic_variant,1,0.159,4.00E-08,7.397940009,,0.89843583,[0.864746137573633-0.933438030444902],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,3q22.3,3,136598664,,STAG1,,,ENSG00000118007,,,rs9826420-C,rs9826420,0,9826420,intron_variant,0,0.0229,4.00E-08,7.397940009,,1.3904119,[1.23590829899204-1.56423022733941],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,7p15.2,7,27044962,,TPM3P4 - NHP2P2,ENSG00000214869,ENSG00000213786,,20055,3207,rs182199544-T,rs182199544,0,182199544,upstream_gene_variant,1,0.0815,4.00E-08,7.397940009,,0.86588776,[0.822384647158902-0.911692107615637],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,15q24.3,15,77034495,,PSTPIP1,,,ENSG00000140368,,,rs115284761-C,rs115284761,0,115284761,intron_variant,0,0.2465,5.00E-08,7.301029996,,0.87818325,[0.838159265022323-0.920118459255172],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,11q21,11,95578258,,SESN3 - FAM76B,ENSG00000149212,ENSG00000077458,,345717,190695,rs4409785-C,rs4409785,0,4409785,intron_variant,1,0.1899,7.00E-08,7.15490196,,1.1052815,[1.065922547832-1.14609364969923],"Affymetrix, Illumina [20990826] (imputed)",N
